antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A_id,B_id,phi,p_value,abs_phi,abs_loglift,p_fdr,fdr_sig,domA,domB
frozenset({'MathA_11_r'}),frozenset({'MathA_05_r'}),0.2916666666666667,0.3923611111111111,0.1371527777777778,0.47023809523809523,1.1984829329962072,1.0,0.022714120370370378,1.147003745318352,0.2338049143708117,0.2507936507936508,0.12816326530612246,0.40989780868099457,MathA_11_r,MathA_05_r,0.10234530524659319,0.009316388703459437,0.10234530524659319,0.18105653448736783,0.02617461588114794,True,図形,数と計算
frozenset({'MathA_11_r'}),frozenset({'MathB_06_na'}),0.2916666666666667,0.21006944444444445,0.07291666666666667,0.25,1.1900826446280992,1.0,0.011646412037037035,1.0532407407407407,0.22549019607843135,0.1700404858299595,0.05054945054945054,0.29855371900826444,MathA_11_r,MathB_06_na,0.06290048756687408,0.08232865263379537,0.06290048756687408,0.17402275397925956,0.10119563552904014,False,図形,データ活用
frozenset({'MathB_06_na'}),frozenset({'MathA_11_r'}),0.21006944444444445,0.2916666666666667,0.07291666666666667,0.34710743801652894,1.1900826446280992,1.0,0.011646412037037035,1.0849156118143457,0.20219780219780215,0.1700404858299595,0.07826932425862906,0.29855371900826444,MathB_06_na,MathA_11_r,0.06290048756687408,0.08232865263379537,0.06290048756687408,0.17402275397925956,0.10119563552904014,False,データ活用,図形
frozenset({'MathA_09_r'}),frozenset({'MathB_06_na'}),0.6180555555555556,0.21006944444444445,0.11284722222222222,0.18258426966292135,0.8691614820317578,1.0,-0.016987364969135818,0.9663755250095457,-0.2827046548956664,0.15776699029126215,-0.03479441906408198,0.35988717615377475,MathA_09_r,MathB_06_na,-0.08582943656176255,0.02595475909527963,0.08582943656176255,0.14022634585724322,0.05152686860135107,False,量と測定,データ活用
frozenset({'MathB_06_na'}),frozenset({'MathA_09_r'}),0.21006944444444445,0.6180555555555556,0.11284722222222222,0.5371900826446281,0.8691614820317578,1.0,-0.016987364969135818,0.8252728174603173,-0.1600636164834854,0.15776699029126215,-0.2117205108940647,0.35988717615377475,MathB_06_na,MathA_09_r,-0.08582943656176255,0.02595475909527963,0.08582943656176255,0.14022634585724322,0.05152686860135107,False,データ活用,量と測定
frozenset({'MathB_06_na'}),frozenset({'MathA_10_r'}),0.21006944444444445,0.3350694444444444,0.08159722222222222,0.3884297520661157,1.1592514880315163,1.0,0.011209370177469147,1.087251313813814,0.17390694411971025,0.1760299625468165,0.08024944436052911,0.31597653406414594,MathB_06_na,MathA_10_r,0.05829747614468235,0.09908350945154465,0.05829747614468235,0.14777452790432322,0.11242167418540643,False,データ活用,量と測定
frozenset({'MathA_10_r'}),frozenset({'MathB_06_na'}),0.3350694444444444,0.21006944444444445,0.08159722222222222,0.2435233160621762,1.1592514880315163,1.0,0.011209370177469147,1.0442232686453576,0.20659963335370277,0.1760299625468165,0.0423503957182714,0.31597653406414594,MathA_10_r,MathB_06_na,0.05829747614468235,0.09908350945154465,0.05829747614468235,0.14777452790432322,0.11242167418540643,False,量と測定,データ活用
frozenset({'MathB_06_na'}),frozenset({'MathB_08_na'}),0.21006944444444445,0.2916666666666667,0.08506944444444445,0.4049586776859504,1.3884297520661155,1.0,0.02379918981481481,1.1903935185185184,0.3541601255886969,0.20416666666666664,0.15994166261545936,0.34831267217630857,MathB_06_na,MathB_08_na,0.12853577894100354,0.0017681737388780489,0.12853577894100354,0.3281734338065177,0.0061366029761061695,True,データ活用,図形
frozenset({'MathB_08_na'}),frozenset({'MathB_06_na'}),0.2916666666666667,0.21006944444444445,0.08506944444444445,0.2916666666666667,1.3884297520661157,1.0,0.02379918981481481,1.1151960784313728,0.39495798319327724,0.20416666666666664,0.10329670329670332,0.34831267217630857,MathB_08_na,MathB_06_na,0.12853577894100354,0.0017681737388780489,0.12853577894100354,0.32817343380651787,0.0061366029761061695,True,図形,データ活用
frozenset({'MathB_13_na'}),frozenset({'MathB_06_na'}),0.2829861111111111,0.21006944444444445,0.08506944444444445,0.3006134969325154,1.4310196217613955,1.0,0.02562270929783951,1.1294621101364524,0.4200721450807927,0.20851063829787234,0.11462280051237111,0.3527860873092329,MathB_13_na,MathB_06_na,0.13963773787893766,0.0007666290781738087,0.13963773787893766,0.3583872124030146,0.0028269447257659197,True,図形,データ活用
frozenset({'MathB_06_na'}),frozenset({'MathB_13_na'}),0.21006944444444445,0.2829861111111111,0.08506944444444445,0.4049586776859504,1.4310196217613953,1.0,0.02562270929783951,1.204981674382716,0.38129625476564255,0.20851063829787234,0.17011186040461848,0.3527860873092329,MathB_06_na,MathB_13_na,0.13963773787893766,0.0007666290781738087,0.13963773787893766,0.3583872124030144,0.0028269447257659197,True,データ活用,図形
frozenset({'MathB_11_na'}),frozenset({'MathA_01_r'}),0.17881944444444445,0.4513888888888889,0.06770833333333333,0.37864077669902907,0.8388349514563106,1.0,-0.013008777006172853,0.8829210069444444,-0.1896059394631641,0.12037037037037036,-0.13260415386506094,0.26432038834951455,MathB_11_na,MathA_01_r,-0.06821847991895197,0.06273338736609715,0.06821847991895197,0.17574131241962593,0.08812547272856505,False,数と計算,数と計算
frozenset({'MathA_01_r'}),frozenset({'MathB_11_na'}),0.4513888888888889,0.17881944444444445,0.06770833333333333,0.15,0.8388349514563106,1.0,-0.013008777006172853,0.9660947712418301,-0.25937500000000024,0.12037037037037036,-0.035095137420718826,0.26432038834951455,MathA_01_r,MathB_11_na,-0.06821847991895197,0.06273338736609715,0.06821847991895197,0.17574131241962593,0.08812547272856505,False,数と計算,数と計算
frozenset({'MathB_11_na'}),frozenset({'MathB_13_na'}),0.17881944444444445,0.2829861111111111,0.0763888888888889,0.4271844660194175,1.5095598308416227,1.0,0.025785469714506182,1.2517361111111112,0.41106092638862207,0.1981981981981982,0.20110957004160895,0.348561558163083,MathB_11_na,MathB_13_na,0.14938328417554206,0.00037236311499105705,0.14938328417554206,0.41181810557775445,0.0014646282522981578,True,数と計算,図形
frozenset({'MathB_13_na'}),frozenset({'MathB_11_na'}),0.2829861111111111,0.17881944444444445,0.0763888888888889,0.2699386503067485,1.5095598308416227,1.0,0.025785469714506182,1.124810340802988,0.47077922077922096,0.1981981981981982,0.11096123166318635,0.348561558163083,MathB_13_na,MathB_11_na,0.14938328417554206,0.00037236311499105705,0.14938328417554206,0.41181810557775445,0.0014646282522981578,True,図形,数と計算
frozenset({'MathB_11_na'}),frozenset({'MathB_06_na'}),0.17881944444444445,0.21006944444444445,0.050347222222222224,0.2815533980582524,1.340287250260772,1.0,0.01278272087191358,1.0994979354354355,0.30917839177662754,0.14871794871794872,0.09049397204737009,0.26061140977292785,MathB_11_na,MathB_06_na,0.08188808334931079,0.0359987586214427,0.08188808334931079,0.2928839568559884,0.06068362167614627,False,数と計算,データ活用
frozenset({'MathB_06_na'}),frozenset({'MathB_11_na'}),0.21006944444444445,0.17881944444444445,0.050347222222222224,0.2396694214876033,1.340287250260772,1.0,0.01278272087191358,1.080030948067633,0.3214096248579007,0.14871794871794872,0.07410060629357189,0.26061140977292785,MathB_06_na,MathB_11_na,0.08188808334931079,0.0359987586214427,0.08188808334931079,0.2928839568559884,0.06068362167614627,False,データ活用,数と計算
frozenset({'MathB_11_na'}),frozenset({'MathB_12_na'}),0.17881944444444445,0.203125,0.10243055555555555,0.5728155339805825,2.8200149365197906,1.0,0.06610785590277778,1.8654119318181817,0.7859318450567957,0.3664596273291926,0.46392537597563294,0.5385445191270434,MathB_11_na,MathB_12_na,0.42879487132411986,6.21996554512745e-21,0.42879487132411986,1.0367421815742186,1.8348898358125979e-19,True,数と計算,図形
frozenset({'MathB_12_na'}),frozenset({'MathB_11_na'}),0.203125,0.17881944444444445,0.10243055555555555,0.5042735042735043,2.8200149365197906,1.0,0.06610785590277778,1.6565193965517242,0.8099036224659355,0.3664596273291926,0.3963246056269312,0.5385445191270434,MathB_12_na,MathB_11_na,0.42879487132411986,6.21996554512745e-21,0.42879487132411986,1.0367421815742186,1.8348898358125979e-19,True,図形,数と計算
frozenset({'MathB_11_na'}),frozenset({'MathB_08_na'}),0.17881944444444445,0.2916666666666667,0.08159722222222222,0.4563106796116505,1.564493758668516,1.0,0.029441550925925923,1.302827380952381,0.4393864423552696,0.20982142857142855,0.23243860651056542,0.36803629218677764,MathB_11_na,MathB_08_na,0.1690330959051082,6.493052051443916e-05,0.1690330959051082,0.4475622947730551,0.00038309007103519107,True,数と計算,図形
frozenset({'MathB_08_na'}),frozenset({'MathB_11_na'}),0.2916666666666667,0.17881944444444445,0.08159722222222222,0.27976190476190477,1.564493758668516,1.0,0.029441550925925923,1.1401515151515151,0.5093867334167709,0.20982142857142855,0.12292358803986711,0.36803629218677764,MathB_08_na,MathB_11_na,0.1690330959051082,6.493052051443916e-05,0.1690330959051082,0.4475622947730551,0.00038309007103519107,True,図形,数と計算
frozenset({'MathA_03_r'}),frozenset({'MathB_03_na'}),0.609375,0.14756944444444445,0.10590277777777778,0.17378917378917377,1.177677224736048,1.0,0.015977647569444448,1.0317349137931036,0.3862295081967214,0.16266666666666668,0.030758786359601,0.4457181163063516,MathA_03_r,MathB_03_na,0.09233423981780413,0.01685963485003773,0.09233423981780413,0.16354404491302008,0.043248628528357654,True,数と計算,図形
frozenset({'MathB_03_na'}),frozenset({'MathA_03_r'}),0.14756944444444445,0.609375,0.10590277777777778,0.7176470588235294,1.1776772247360483,1.0,0.015977647569444448,1.3834635416666667,0.17698908216754036,0.16266666666666668,0.2771764705882353,0.4457181163063516,MathB_03_na,MathA_03_r,0.09233423981780413,0.01685963485003773,0.09233423981780413,0.16354404491302024,0.043248628528357654,True,図形,数と計算
frozenset({'MathB_11_na'}),frozenset({'MathB_03_na'}),0.17881944444444445,0.14756944444444445,0.09027777777777778,0.5048543689320388,3.421130782410051,1.0,0.06388949170524691,1.7215754357298476,0.8618067978533094,0.3823529411764706,0.4191366934925751,0.5583095374071958,MathB_11_na,MathB_03_na,0.47008350056066484,2.5942952703730343e-23,0.47008350056066484,1.2299711345573663,1.5306342095200902e-21,True,数と計算,図形
frozenset({'MathB_03_na'}),frozenset({'MathB_11_na'}),0.14756944444444445,0.17881944444444445,0.09027777777777778,0.6117647058823529,3.421130782410051,1.0,0.06388949170524691,2.1151620370370368,0.8302130659564467,0.3823529411764706,0.5272229822161422,0.5583095374071958,MathB_03_na,MathB_11_na,0.47008350056066484,2.5942952703730343e-23,0.47008350056066484,1.2299711345573663,1.5306342095200902e-21,True,図形,数と計算
frozenset({'MathA_13_r'}),frozenset({'MathB_03_na'}),0.4791666666666667,0.14756944444444445,0.08506944444444445,0.17753623188405798,1.2030690537084399,1.0,0.014359085648148154,1.036435389133627,0.3240816326530614,0.15705128205128205,0.035154520499424434,0.3770034100596761,MathA_13_r,MathB_03_na,0.08104129561205635,0.0337925090431911,0.08104129561205635,0.18487583659905135,0.05863994216318456,False,図形,図形
frozenset({'MathB_03_na'}),frozenset({'MathA_13_r'}),0.14756944444444445,0.4791666666666667,0.08506944444444445,0.5764705882352942,1.20306905370844,1.0,0.014359085648148154,1.2297453703703705,0.19801321750696213,0.15705128205128205,0.1868235294117648,0.3770034100596761,MathB_03_na,MathA_13_r,0.08104129561205635,0.0337925090431911,0.08104129561205635,0.18487583659905155,0.05863994216318456,False,図形,図形
frozenset({'MathA_02_r'}),frozenset({'MathB_03_na'}),0.4548611111111111,0.14756944444444445,0.05555555555555555,0.12213740458015267,0.8276605298607992,1.0,-0.011568045910493832,0.9710295893719807,-0.2763934898458881,0.10158730158730159,-0.029834735156480784,0.24930399640772338,MathA_02_r,MathB_03_na,-0.06549969712421236,0.07241405624944991,0.06549969712421236,0.18915219675579564,0.09149122326114362,False,数と計算,図形
frozenset({'MathB_03_na'}),frozenset({'MathA_02_r'}),0.14756944444444445,0.4548611111111111,0.05555555555555555,0.3764705882352941,0.8276605298607993,1.0,-0.011568045910493832,0.8742793501048217,-0.19631713554987218,0.10158730158730159,-0.14379917572124393,0.24930399640772338,MathB_03_na,MathA_02_r,-0.06549969712421236,0.07241405624944991,0.06549969712421236,0.1891521967557955,0.09149122326114362,False,図形,数と計算
frozenset({'MathB_13_na'}),frozenset({'MathB_03_na'}),0.2829861111111111,0.14756944444444445,0.06944444444444445,0.245398773006135,1.662937567665103,1.0,0.02768434124228395,1.1296437443541103,0.5559927360774819,0.1923076923076923,0.11476515937175917,0.3579935041501263,MathB_13_na,MathB_03_na,0.1732846620488925,5.0552972379159105e-05,0.1732846620488925,0.5085856575127489,0.000331402818930043,True,図形,図形
frozenset({'MathB_03_na'}),frozenset({'MathB_13_na'}),0.14756944444444445,0.2829861111111111,0.06944444444444445,0.47058823529411764,1.6629375676651028,1.0,0.02768434124228395,1.3543595679012344,0.4676680244399185,0.1923076923076923,0.2616436405070503,0.3579935041501263,MathB_03_na,MathB_13_na,0.1732846620488925,5.0552972379159105e-05,0.1732846620488925,0.5085856575127488,0.000331402818930043,True,図形,図形
frozenset({'MathB_12_na'}),frozenset({'MathB_03_na'}),0.203125,0.14756944444444445,0.09027777777777778,0.4444444444444444,3.011764705882353,1.0,0.060302734375,1.534375,0.838235294117647,0.34666666666666673,0.34826883910386963,0.5281045751633986,MathB_12_na,MathB_03_na,0.4226029161736286,7.176447769539848e-20,0.4226029161736286,1.102526187989246,1.4113680613428367e-18,True,図形,図形
frozenset({'MathB_03_na'}),frozenset({'MathB_12_na'}),0.14756944444444445,0.203125,0.09027777777777778,0.6117647058823529,3.0117647058823525,1.0,0.060302734375,2.052556818181818,0.7836048879837068,0.34666666666666673,0.5128027681660899,0.5281045751633986,MathB_03_na,MathB_12_na,0.4226029161736286,7.176447769539848e-20,0.4226029161736286,1.1025261879892458,1.4113680613428367e-18,True,図形,図形
frozenset({'MathB_08_na'}),frozenset({'MathB_03_na'}),0.2916666666666667,0.14756944444444445,0.06770833333333333,0.23214285714285712,1.5731092436974787,1.0,0.024667245370370364,1.1101421188630491,0.5143288084464555,0.18224299065420557,0.09921443118999124,0.3454831932773109,MathB_08_na,MathB_03_na,0.15301383123991655,0.00029301162834587536,0.15301383123991655,0.45305407093196215,0.0012597527096317976,True,図形,図形
frozenset({'MathB_03_na'}),frozenset({'MathB_08_na'}),0.14756944444444445,0.2916666666666667,0.06770833333333333,0.4588235294117647,1.5731092436974787,1.0,0.024667245370370364,1.3088768115942027,0.4273852420491931,0.18224299065420557,0.23598615916955015,0.3454831932773109,MathB_03_na,MathB_08_na,0.15301383123991655,0.00029301162834587536,0.15301383123991655,0.45305407093196215,0.0012597527096317976,True,図形,図形
frozenset({'MathB_10_r'}),frozenset({'MathB_11_r'}),0.3489583333333333,0.09895833333333333,0.057291666666666664,0.16417910447761194,1.659073055773763,1.0,0.022759331597222224,1.078031994047619,0.6101818181818182,0.1466666666666667,0.07238374600983523,0.3715632364493323,MathB_10_r,MathB_11_r,0.15990781937005127,0.00015693985582498215,0.15990781937005127,0.5062590462687457,0.0008417683176067224,True,数と計算,数と計算
frozenset({'MathB_11_r'}),frozenset({'MathB_10_r'}),0.09895833333333333,0.3489583333333333,0.057291666666666664,0.5789473684210527,1.659073055773763,1.0,0.022759331597222224,1.5462239583333337,0.44088281660536,0.1466666666666667,0.3532631578947369,0.3715632364493323,MathB_11_r,MathB_10_r,0.15990781937005127,0.00015693985582498215,0.15990781937005127,0.5062590462687457,0.0008417683176067224,True,数と計算,数と計算
frozenset({'MathA_09_r'}),frozenset({'MathA_10_r'}),0.6180555555555556,0.3350694444444444,0.2708333333333333,0.4382022471910112,1.3077953076788729,1.0,0.06374180169753085,1.1835763888888888,0.6162004662004662,0.3969465648854961,0.15510311849092026,0.6232462013157128,MathA_09_r,MathA_10_r,0.27794247524295806,6.353123093596255e-12,0.27794247524295806,0.2683427481885122,9.370856563054477e-11,True,量と測定,量と測定
frozenset({'MathA_10_r'}),frozenset({'MathA_09_r'}),0.3350694444444444,0.6180555555555556,0.2708333333333333,0.8082901554404145,1.3077953076788729,1.0,0.06374180169753085,1.9923048048048044,0.3539532704023565,0.3969465648854961,0.49806877060763066,0.6232462013157128,MathA_10_r,MathA_09_r,0.27794247524295806,6.353123093596255e-12,0.27794247524295806,0.2683427481885122,9.370856563054477e-11,True,量と測定,量と測定
frozenset({'MathA_08_r'}),frozenset({'MathA_10_r'}),0.4930555555555556,0.3350694444444444,0.2152777777777778,0.4366197183098592,1.3030723199299425,1.0,0.05006992669753088,1.1802517361111113,0.45879363676535584,0.3512747875354108,0.15272312727540183,0.5395533824709918,MathA_08_r,MathA_10_r,0.2121745477748309,2.489017464304948e-07,0.2121745477748309,0.26472479923483666,2.4475338398998653e-06,True,量と測定,量と測定
frozenset({'MathA_10_r'}),frozenset({'MathA_08_r'}),0.3350694444444444,0.4930555555555556,0.2152777777777778,0.6424870466321244,1.3030723199299423,1.0,0.05006992669753088,1.4179750402576492,0.34978522698559766,0.3512747875354108,0.2947689686989851,0.5395533824709918,MathA_10_r,MathA_08_r,0.2121745477748309,2.489017464304948e-07,0.2121745477748309,0.2647247992348365,2.4475338398998653e-06,True,量と測定,量と測定
frozenset({'MathA_03_r'}),frozenset({'MathB_07_na'}),0.609375,0.07118055555555555,0.050347222222222224,0.08262108262108263,1.1607254534083804,1.0,0.006971571180555559,1.0124708850931676,0.35448275862068984,0.07988980716253444,0.012317277737838497,0.3949690778959072,MathA_03_r,MathB_07_na,0.05557276380302513,0.12050686429688562,0.05557276380302513,0.1490452005121918,0.12473517532484651,False,数と計算,数と計算
frozenset({'MathB_07_na'}),frozenset({'MathA_03_r'}),0.07118055555555555,0.609375,0.050347222222222224,0.7073170731707318,1.1607254534083804,1.0,0.006971571180555559,1.334635416666667,0.14908153399935553,0.07988980716253444,0.25073170731707334,0.3949690778959072,MathB_07_na,MathA_03_r,0.05557276380302513,0.12050686429688562,0.05557276380302513,0.1490452005121918,0.12473517532484651,False,数と計算,数と計算
frozenset({'MathB_13_na'}),frozenset({'MathB_08_na'}),0.2829861111111111,0.2916666666666667,0.1371527777777778,0.4846625766871166,1.6617002629272568,1.0,0.05461516203703705,1.3745039682539684,0.5553682532871549,0.31349206349206354,0.2724648141465176,0.4774503359626059,MathB_13_na,MathB_08_na,0.26675013193715325,3.658322642072056e-10,0.26675013193715325,0.5078413329528915,4.316820717645026e-09,True,図形,図形
frozenset({'MathB_08_na'}),frozenset({'MathB_13_na'}),0.2916666666666667,0.2829861111111111,0.1371527777777778,0.47023809523809523,1.6617002629272568,1.0,0.05461516203703705,1.3534644194756553,0.562174236783321,0.31349206349206354,0.2611553095814597,0.4774503359626059,MathB_08_na,MathB_13_na,0.26675013193715325,3.658322642072056e-10,0.26675013193715325,0.5078413329528915,4.316820717645026e-09,True,図形,図形
frozenset({'MathB_04_r'}),frozenset({'MathB_13_na'}),0.4045138888888889,0.2829861111111111,0.0954861111111111,0.23605150214592271,0.8341451854972484,1.0,-0.018985701195987664,0.9385631242197253,-0.2503179144810047,0.16129032258064516,-0.06545843768510536,0.28673740751467913,MathB_04_r,MathB_13_na,-0.08587717702856093,0.024066575105781453,0.08587717702856093,0.18134780844410087,0.05071171183003949,False,量と測定,図形
frozenset({'MathB_13_na'}),frozenset({'MathB_04_r'}),0.2829861111111111,0.4045138888888889,0.0954861111111111,0.3374233128834356,0.8341451854972485,1.0,-0.018985701195987664,0.8987429269547327,-0.21710208864686026,0.16129032258064516,-0.11266522384589245,0.28673740751467913,MathB_13_na,MathB_04_r,-0.08587717702856093,0.024066575105781453,0.08587717702856093,0.18134780844410076,0.05071171183003949,False,図形,量と測定
frozenset({'MathB_13_na'}),frozenset({'MathA_11_r'}),0.2829861111111111,0.2916666666666667,0.07118055555555555,0.25153374233128833,0.8624014022787028,1.0,-0.011357060185185189,0.946379781420765,-0.18202019226124347,0.1413793103448276,-0.05665824612053415,0.24779068068945367,MathB_13_na,MathA_11_r,-0.0554698949856067,0.10878043213469732,0.0554698949856067,0.14803445280982236,0.11740613065108728,False,図形,図形
frozenset({'MathA_11_r'}),frozenset({'MathB_13_na'}),0.2916666666666667,0.2829861111111111,0.07118055555555555,0.244047619047619,0.8624014022787028,1.0,-0.011357060185185189,0.9484908136482939,-0.18384074941451997,0.1413793103448276,-0.05430646835005193,0.24779068068945367,MathA_11_r,MathB_13_na,-0.0554698949856067,0.10878043213469732,0.0554698949856067,0.14803445280982236,0.11740613065108728,False,図形,図形
frozenset({'MathB_02_r'}),frozenset({'MathB_13_na'}),0.3993055555555556,0.2829861111111111,0.09375,0.23478260869565215,0.8296612429981328,1.0,-0.019247926311728406,0.9370067866161615,-0.2547267650578382,0.15929203539823006,-0.06722812927676601,0.2830354761269672,MathB_02_r,MathB_13_na,-0.08724853005055509,0.02222398445062538,0.08724853005055509,0.1867378024697921,0.05056948768179708,False,図形,図形
frozenset({'MathB_13_na'}),frozenset({'MathB_02_r'}),0.2829861111111111,0.3993055555555556,0.09375,0.33128834355828224,0.8296612429981328,1.0,-0.019247926311728406,0.8982861875637106,-0.22260178471834924,0.15929203539823006,-0.11323096563707932,0.2830354761269672,MathB_13_na,MathB_02_r,-0.08724853005055509,0.02222398445062538,0.08724853005055509,0.1867378024697921,0.05056948768179708,False,図形,図形
