antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A_id,B_id,phi,p_value,abs_phi,abs_loglift,p_fdr,fdr_sig,domA,domB
frozenset({'MathB_04_r'}),frozenset({'MathB_05_r'}),0.6285,0.1395,0.1025,0.16308671439936356,1.1690803899595954,1.0,0.014824249999999997,1.0281829847908746,0.3893050585956733,0.15401953418482345,0.027410475769161592,0.4489268697444846,MathB_04_r,MathB_05_r,0.08854787416756518,3.6069972892739335e-05,0.08854787416756518,0.15621744826887746,4.2768682144248064e-05,True,量と測定,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_04_r'}),0.1395,0.6285,0.1025,0.7347670250896057,1.1690803899595954,1.0,0.014824249999999997,1.4006554054054052,0.16807301483822507,0.15401953418482345,0.28604851975667756,0.4489268697444846,MathB_05_r,MathB_04_r,0.08854787416756518,3.6069972892739335e-05,0.08854787416756518,0.15621744826887746,4.2768682144248064e-05,True,データ活用,量と測定
frozenset({'MathA_12_r'}),frozenset({'MathB_05_r'}),0.6305,0.1395,0.102,0.16177636796193498,1.159687225533584,1.0,0.014045249999999995,1.0265756859035005,0.3726617846055877,0.1526946107784431,0.025887702454311406,0.4464795818304298,MathA_12_r,MathB_05_r,0.08398798575919238,8.601960193213431e-05,0.08398798575919238,0.14815033560001348,9.780310904612532e-05,True,図形,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathA_12_r'}),0.1395,0.6305,0.102,0.7311827956989246,1.159687225533584,1.0,0.014045249999999995,1.3745399999999997,0.16002153330826804,0.1526946107784431,0.2724838855180641,0.4464795818304298,MathB_05_r,MathA_12_r,0.08398798575919238,8.601960193213431e-05,0.08398798575919238,0.14815033560001348,9.780310904612532e-05,True,データ活用,図形
frozenset({'MathB_10_r'}),frozenset({'MathB_05_r'}),0.6005,0.1395,0.098,0.16319733555370525,1.1698733731448403,1.0,0.014230249999999986,1.028318905472637,0.3634709202830065,0.1526479750778816,0.027539030277402943,0.432853148063591,MathB_10_r,MathB_05_r,0.08385618318777677,9.295919804667996e-05,0.08385618318777677,0.15689551487125028,0.00010426504645776265,True,数と計算,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_10_r'}),0.1395,0.6005,0.098,0.7025089605734767,1.1698733731448403,1.0,0.014230249999999986,1.3428975903614455,0.16874681307735162,0.1526479750778816,0.25534157840669996,0.432853148063591,MathB_05_r,MathB_10_r,0.08385618318777677,9.295919804667996e-05,0.08385618318777677,0.15689551487125028,0.00010426504645776265,True,データ活用,数と計算
frozenset({'MathB_13_r'}),frozenset({'MathB_05_r'}),0.4835,0.1395,0.097,0.20062047569803518,1.4381396107386033,1.0,0.02955175,1.0764598965071153,0.5898494027005718,0.1844106463878327,0.07102902463455568,0.44798048874507496,MathB_13_r,MathB_05_r,0.17068181830097234,1.1005559640058866e-14,0.17068181830097234,0.36335034133075056,4.059828667221715e-14,True,図形,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_13_r'}),0.1395,0.4835,0.097,0.6953405017921147,1.4381396107386033,1.0,0.02955175,1.695335294117647,0.35404673619389354,0.1844106463878327,0.41014617965559486,0.44798048874507496,MathB_05_r,MathB_13_r,0.17068181830097234,1.1005559640058866e-14,0.17068181830097234,0.36335034133075056,4.059828667221715e-14,True,データ活用,図形
frozenset({'MathB_06_r'}),frozenset({'MathB_05_r'}),0.5105,0.1395,0.0965,0.18903036238981394,1.355056361217304,1.0,0.02528525000000001,1.0610754830917877,0.5352876732628727,0.17434507678410122,0.05755997953493774,0.4403933173956238,MathB_06_r,MathB_05_r,0.14599248116146438,3.0684268356083275e-11,0.14599248116146438,0.3038430484609368,5.7231331989998015e-11,True,データ活用,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_06_r'}),0.1395,0.5105,0.0965,0.6917562724014337,1.355056361217304,1.0,0.02528525000000001,1.588029069767442,0.30450123888689856,0.17434507678410122,0.37028860551876136,0.4403933173956238,MathB_05_r,MathB_06_r,0.14599248116146438,3.0684268356083275e-11,0.14599248116146438,0.3038430484609368,5.7231331989998015e-11,True,データ活用,データ活用
frozenset({'MathB_09_r'}),frozenset({'MathB_05_r'}),0.5175,0.1395,0.091,0.17584541062801934,1.2605405779786332,1.0,0.01880875,1.0441002344665886,0.42837214598872625,0.16077738515901058,0.0422375486670765,0.414087579865981,MathB_09_r,MathB_05_r,0.10864095058558663,6.807190727935848e-07,0.10864095058558663,0.23154065909804267,9.039949286698805e-07,True,数と計算,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_09_r'}),0.1395,0.5175,0.091,0.6523297491039426,1.2605405779786332,1.0,0.01880875,1.3878092783505154,0.24019704873859435,0.16077738515901058,0.27943989451594325,0.414087579865981,MathB_05_r,MathB_09_r,0.10864095058558663,6.807190727935848e-07,0.10864095058558663,0.23154065909804267,9.039949286698805e-07,True,データ活用,数と計算
frozenset({'MathB_08_r'}),frozenset({'MathB_05_r'}),0.493,0.1395,0.0865,0.17545638945233263,1.257751895715646,1.0,0.017726499999999992,1.0436076260762608,0.4042024375505921,0.1584249084249084,0.041785461304279625,0.39776403702007307,MathB_08_r,MathB_05_r,0.10233707847884481,2.9825416036901286e-06,0.10233707847884481,0.22932591761586,3.8379992729655916e-06,True,図形,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_08_r'}),0.1395,0.493,0.0865,0.6200716845878135,1.257751895715646,1.0,0.017726499999999992,1.334462264150943,0.23815297598855342,0.1584249084249084,0.25063448636649605,0.39776403702007307,MathB_05_r,MathB_08_r,0.10233707847884481,2.9825416036901286e-06,0.10233707847884481,0.22932591761586,3.8379992729655916e-06,True,データ活用,図形
frozenset({'MathA_11_r'}),frozenset({'MathB_05_r'}),0.5005,0.1395,0.0865,0.17282717282717283,1.2389044647109162,1.0,0.016680249999999994,1.0402904589371982,0.38605657680802175,0.15627822944896116,0.038730009096075324,0.39644942870749317,MathA_11_r,MathB_05_r,0.09628757011991601,1.0304815004320994e-05,0.09628757011991601,0.214227492903275,1.2765666348636455e-05,True,図形,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathA_11_r'}),0.1395,0.5005,0.0865,0.6200716845878135,1.2389044647109162,1.0,0.016680249999999994,1.3147216981132073,0.2240967578333607,0.15627822944896116,0.2393827519275546,0.39644942870749317,MathB_05_r,MathA_11_r,0.09628757011991601,1.0304815004320994e-05,0.09628757011991601,0.214227492903275,1.2765666348636455e-05,True,データ活用,図形
frozenset({'MathA_10_r'}),frozenset({'MathB_05_r'}),0.56,0.1395,0.091,0.16249999999999998,1.164874551971326,1.0,0.012879999999999989,1.027462686567164,0.32167832167832144,0.14954806902218568,0.02672864613596742,0.4074148745519713,MathA_10_r,MathB_05_r,0.07489157604682346,0.00046553287066365174,0.07489157604682346,0.15261340050837166,0.0004852272961709306,True,量と測定,データ活用
